review,rating,date,bank,source,sentiment_result,sentiment_label,sentiment_score,clean_review,themes
the pride of Ethiopian bank 🏦,5,2025-05-08,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999118983745575}",POSITIVE,0.999118983745575,pride ethiopian bank,Other
why the app telling me to turn of developer options please fix it.,1,2025-05-07,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9990994930267334}",NEGATIVE,0.9990994930267334,app tell turn developer option fix,Other
good,5,2025-05-07,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
ok,5,2025-05-07,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9997851252555847}",POSITIVE,0.9997851252555847,ok,Other
i am very happy . i have small prob. after i transfer i cant put the transfer cashe bil to my dic.,5,2025-05-07,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9976927042007446}",POSITIVE,0.9976927042007446,happy small prob transfer not transfer cashe bil dic,Other
good,3,2025-05-06,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
amazing apps,5,2025-05-06,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998716115951538}",POSITIVE,0.9998716115951538,amazing app,Other
All service of Mobile Banking,5,2025-05-06,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.8924252986907959}",POSITIVE,0.8924252986907959,service mobile banking,Other
needs improvement,1,2025-05-06,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9966731071472168}",NEGATIVE,0.9966731071472168,need improvement,Other
i miss the old one i couldn't send my mony to other bank..,1,2025-05-06,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.995843231678009}",NEGATIVE,0.995843231678009,miss old not send mony bank,Other
the app is recently crushing each time you open and try to make transfers...it used to be good. take lessons from the Dashen Super app or ethiotelecom. it is not befitting of your experience and glory. inv3st in making it more friendly and convenient. I am considering leaving CBE for good.,2,2025-05-06,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9984410405158997}",NEGATIVE,0.9984410405158997,app recently crush time open try transfersit good lesson dashen super app ethiotelecom befit experience glory invst make friendly convenient consider leave cbe good,Other
good,5,2025-05-06,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
good but these week not oky,4,2025-05-06,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9554156064987183}",NEGATIVE,0.9554156064987183,good week oky,Other
well designed! Fixing bugs & two step verification with biometric... simply it's great!,5,2025-05-06,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998049139976501}",POSITIVE,0.9998049139976501,design fix bug step verification biometric simply great,UI/UX
Good app,5,2025-05-06,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998493194580078}",POSITIVE,0.9998493194580078,good app,Other
If any developer is reading this please fix the screenshot functionality or at least the download button should work flawlessly without me touching it twenty times.,1,2025-05-05,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9975224137306213}",NEGATIVE,0.9975224137306213,developer read fix screenshot functionality download button work flawlessly touch time,Other
"it's a great job.but one more thing, it hasn't been placed for transfer to other banks on face like mobile charge card place",5,2025-05-05,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.8991116285324097}",POSITIVE,0.8991116285324097,great jobbut thing not place transfer bank face like mobile charge card place,Other
CBE mobilr bankg,5,2025-05-05,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.8703052997589111}",POSITIVE,0.8703052997589111,cbe mobilr bankg,Other
wow,1,2025-05-05,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999592125415802}",POSITIVE,0.999592125415802,wow,Other
verygood,3,2025-05-05,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9988996982574463}",POSITIVE,0.9988996982574463,verygood,Other
ممتاز جدا,5,2025-05-04,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.8031745553016663}",NEGATIVE,0.8031745553016663,,Other
it's very low quality application,1,2025-05-04,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9996594190597534}",NEGATIVE,0.9996594190597534,low quality application,Other
Very Amazing Apps,5,2025-05-04,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998774528503418}",POSITIVE,0.9998774528503418,amazing app,Other
አዛ,1,2025-05-04,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,,Other
wow simple life,5,2025-05-04,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9997076392173767}",POSITIVE,0.9997076392173767,wow simple life,Other
it's nice,5,2025-05-03,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998672008514404}",POSITIVE,0.9998672008514404,nice,Other
Why stacked sometimes,5,2025-05-03,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9941052198410034}",NEGATIVE,0.9941052198410034,stack,Other
good app,5,2025-05-03,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998493194580078}",POSITIVE,0.9998493194580078,good app,Other
nice,5,2025-05-03,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998552799224854}",POSITIVE,0.9998552799224854,nice,Other
okay 👍 but sometimes busy,1,2025-05-03,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.8515537977218628}",NEGATIVE,0.8515537977218628,okay busy,Other
the worst commercial company that fails to do even the most normal things again and and again.,1,2025-05-03,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997990727424622}",NEGATIVE,0.9997990727424622,bad commercial company fail normal thing,Other
Very good app. but disappointed by general cessation of system.,5,2025-05-02,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9981188178062439}",NEGATIVE,0.9981188178062439,good app disappoint general cessation system,Other
excellent,5,2025-05-02,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998434782028198}",POSITIVE,0.9998434782028198,excellent,Other
good,5,2025-05-02,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Good and fast,5,2025-05-02,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998561143875122}",POSITIVE,0.9998561143875122,good fast,Other
Unreliable!,1,2025-05-02,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997379183769226}",NEGATIVE,0.9997379183769226,unreliable,Other
Best the best fast,5,2025-05-02,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998427629470825}",POSITIVE,0.9998427629470825,well good fast,Other
good app,5,2025-05-02,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998493194580078}",POSITIVE,0.9998493194580078,good app,Other
happy,5,2025-05-02,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998753070831299}",POSITIVE,0.9998753070831299,happy,Other
fast and reliable,5,2025-05-02,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998595714569092}",POSITIVE,0.9998595714569092,fast reliable,Other
network errorrrrrr,2,2025-05-02,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9978076815605164}",NEGATIVE,0.9978076815605164,network errorrrrrr,Other
Best app but there is some problem I can't send money to telebirr or mpesa so if you can add that it could be use full,4,2025-05-02,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9982808828353882}",NEGATIVE,0.9982808828353882,good app problem not send money telebirr mpesa add use,Feature Request
its good and simple to use,5,2025-05-02,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998610019683838}",POSITIVE,0.9998610019683838,good simple use,Other
worest app like that bank for security and network access,1,2025-05-02,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9927296042442322}",NEGATIVE,0.9927296042442322,wor app like bank security network access,Login Issues
it's the best app i,5,2025-05-02,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999834418296814}",POSITIVE,0.999834418296814,good app,Other
not bad not good,1,2025-05-02,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9715350866317749}",NEGATIVE,0.9715350866317749,bad good,Other
its very nice,5,2025-05-02,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998526573181152}",POSITIVE,0.9998526573181152,nice,Other
do not work this week,3,2025-04-30,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9977602958679199}",NEGATIVE,0.9977602958679199,work week,Other
It crashes frequently,4,2025-04-30,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9993256330490112}",NEGATIVE,0.9993256330490112,crash frequently,Performance
the best,5,2025-04-28,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998332262039185}",POSITIVE,0.9998332262039185,good,Other
"I can simply describe this app as ""Making all your work easier"".",5,2025-04-28,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.8382592797279358}",POSITIVE,0.8382592797279358,simply describe app make work easier,Other
goid,5,2025-04-28,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.7086985111236572}",NEGATIVE,0.7086985111236572,goid,Other
best appearance,5,2025-04-27,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9996986389160156}",POSITIVE,0.9996986389160156,good appearance,Other
it's very good 👍 app,5,2025-04-27,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999859094619751}",POSITIVE,0.999859094619751,good app,Other
I need support you,5,2025-04-26,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9881443977355957}",NEGATIVE,0.9881443977355957,need support,Customer Support
the worst Mobile banking i have ever seen in my life,1,2025-04-26,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997807145118713}",NEGATIVE,0.9997807145118713,bad mobile banking see life,Other
super,5,2025-04-26,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.998783528804779}",POSITIVE,0.998783528804779,super,Other
ጠጀጨገጀ።ጀገ,5,2025-04-26,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.8337253928184509}",NEGATIVE,0.8337253928184509,,Other
i like the app,5,2025-04-26,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9994398951530457}",POSITIVE,0.9994398951530457,like app,Other
the Best,1,2025-04-26,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998332262039185}",POSITIVE,0.9998332262039185,good,Other
nice,5,2025-04-26,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998552799224854}",POSITIVE,0.9998552799224854,nice,Other
good,5,2025-04-25,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
to other bank is bad,1,2025-04-25,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997149109840393}",NEGATIVE,0.9997149109840393,bank bad,Other
tank's,5,2025-04-25,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9855977892875671}",NEGATIVE,0.9855977892875671,tank,Other
its good but add more features such like. bank statement showing,5,2025-04-24,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9881664514541626}",POSITIVE,0.9881664514541626,good add feature like bank statement show,Feature Request
it is so nice,5,2025-04-24,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998714923858643}",POSITIVE,0.9998714923858643,nice,Other
good,5,2025-04-21,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Very Good👍,5,2025-04-21,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.8243634104728699}",POSITIVE,0.8243634104728699,good,Other
"my first frequent experience of cbe app is critical-time failure such as suspending payment on air for 2-5 days with zero explanation, deducting from sender account without depositing to the receiver act. Another fatal error by the banking company as a whole (not the app itself though) is forced-banking with corporations without consent of employers-users of the corresponding corporations",2,2025-04-21,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9995972514152527}",NEGATIVE,0.9995972514152527,frequent experience cbe app criticaltime failure suspend payment air day zero explanation deduct sender account deposit receiver act fatal error bank company app forcedbanke corporation consent employersuser correspond corporation,Other
"wow, amazing app",5,2025-04-21,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998503923416138}",POSITIVE,0.9998503923416138,wow amazing app,Other
use ful,5,2025-04-21,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9949980974197388}",NEGATIVE,0.9949980974197388,use ful,Other
Great app,5,2025-04-21,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999821126461029}",POSITIVE,0.999821126461029,great app,Other
well app,5,2025-04-20,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9993765950202942}",POSITIVE,0.9993765950202942,app,Other
Actually it is inactive,4,2025-04-19,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9996483325958252}",NEGATIVE,0.9996483325958252,actually inactive,Other
good,4,2025-04-19,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
ok,2,2025-04-19,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9997851252555847}",POSITIVE,0.9997851252555847,ok,Other
best app,5,2025-04-19,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999686598777771}",POSITIVE,0.999686598777771,good app,Other
amazing,1,2025-04-19,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999875545501709}",POSITIVE,0.999875545501709,amazing,Other
good,5,2025-04-19,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
I like,5,2025-04-19,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998149275779724}",POSITIVE,0.9998149275779724,like,Other
"slow, only one account is used",2,2025-04-19,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997527003288269}",NEGATIVE,0.9997527003288269,slow account,Performance
ok,5,2025-04-18,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9997851252555847}",POSITIVE,0.9997851252555847,ok,Other
always CBE is the leading Commercial Bank💪💪💪,5,2025-04-18,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9975135326385498}",POSITIVE,0.9975135326385498,cbe lead commercial bank,Other
i like it,5,2025-04-18,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998593330383301}",POSITIVE,0.9998593330383301,like,Other
why removing screenshot feature why?,1,2025-04-18,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9981147050857544}",NEGATIVE,0.9981147050857544,remove screenshot feature,Feature Request
nice apps where network is good in connection,5,2025-04-18,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9994925260543823}",POSITIVE,0.9994925260543823,nice app network good connection,Other
Thank you!!!,5,2025-04-18,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998666048049927}",POSITIVE,0.9998666048049927,thank,Other
i can't take screenshot,1,2025-04-18,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9897894263267517}",NEGATIVE,0.9897894263267517,not screenshot,Other
"every update was made the system better and better until the March 19th, 2025 update, not allowing us to screenshot. you guys didn't understand how much it's a really quick and significant thing. You add extra steps to us, which makes the process draw back",3,2025-04-18,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9861215949058533}",NEGATIVE,0.9861215949058533,update system well well march th update allow screenshot guy not understand quick significant thing add extra step make process draw,Feature Request
perfectly special,5,2025-04-18,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999879002571106}",POSITIVE,0.999879002571106,perfectly special,Other
Fast and Reliable,5,2025-04-18,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998595714569092}",POSITIVE,0.9998595714569092,fast reliable,Other
good,5,2025-04-17,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
The best application I have ever seen in Ethiopia banking industry.,5,2025-04-17,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9997448325157166}",POSITIVE,0.9997448325157166,good application see ethiopia banking industry,Other
